Year,State,Region,Number of People by Medicare-Medicaid Enrollment Type,Number of People,Number of People with FFS,Number of Females with FFS,Number of Males with FFS,A%_<40,A%_40-64,A%_65-84,A%_85+,F%,M%,White%,AfrA%,His%,Asian%,Indig%,Unknown%,ha%,af%,hf%,dm%,hc%,hyp%,ihd%,strokeorTIA%,obesity%,pad%,Number of FFS people who used Medicare procedures,Number of FFS people who used Medicare imaging services,Number of FFS people who used Medicare laboratory/testing services,Number of FFS people who used Medicare durable medical equipment,Number of people who used Medicare Part D prescription drugs,Total Medicare payments,Total Medicare IP Hospital FFS payments,Total Medicare Other IP Hospital FFS payments,Total Medicare Part B drug FFS payments,Total Medicare procedure FFS payments,Total Medicare imaging FFS payments,Total Medicare durable medical equipment FFS payments,Total Medicare Part D prescription drug FFS costs (total RX cost),Number of FFS people who used Medicaid lab/xray services,Number of FFS people who used Medicaid durable medical equipment services,Number of FFS people who used Medicaid drugs,Number of FFS people who used Medicaid clinic services,Total Medicaid FFS payments,Total Medicaid lab/xray FFS payments,Total Medicaid durable medical equipment FFS payments,Total Medicaid drug FFS payments,Total Medicaid clinic payments,NumHA,NumAF,NumHF,NumDM,NumHC,NumHYP,NumIHD,NumOBESITY,NumSTROKE,NumPAD
2011,OR,West,Medicare Only,570097,269451,138236,131215,0.0068,0.087,0.772,0.134,0.523,0.477,0.941,0.0089,0.0136,0.0187,0.0064,0.0114,0.0081,0.0832,0.119,0.21,0.375,0.462,0.211,0.0291,0.0542,0.0676,163109.0,180574.0,210492.0,73874.0,313449.0,3987940392,693092145.0,8321646.0,78460656.0,143659972.0,43893681.0,54130109.0,307179682.0,,,,,,,,,,4617.785699999999,47432.0704,67841.54299999999,119720.37,213786.375,263384.814,120290.46699999999,30899.2574,16589.8227,38538.557199999996
2011,PA,Northeast,Medicare Only,2010330,1000668,557753,442915,0.0066,0.0913,0.754,0.148,0.547,0.453,0.913,0.0591,0.0077,0.0116,0.0002,0.0089,0.0106,0.105,0.151,0.265,0.531,0.611,0.326,0.0443,0.0595,0.185,703908.0,739991.0,820628.0,290870.0,1085782.0,17905965133,3253263901.0,76837010.0,370952378.0,702056011.0,220491482.0,188810904.0,1438743136.0,,,,,,,,,,21309.498,211084.65,303559.83,532737.4500000001,1067485.23,1228311.63,655367.5800000001,119614.635,89057.61899999999,371911.05
2011,RI,Northeast,Medicare Only,153704,72927,40252,32675,0.0083,0.106,0.734,0.152,0.546,0.454,0.924,0.0214,0.0078,0.0296,0.0012,0.016,0.0106,0.0986,0.137,0.244,0.532,0.609,0.299,0.0361,0.0509,0.172,49928.0,54248.0,61131.0,18142.0,87640.0,1277027698,232057665.0,8236031.0,15659200.0,48181471.0,19610485.0,10371742.0,102485854.0,,,,,,,,,,1629.2624,15155.214399999999,21057.448,37503.776,81770.528,93605.736,45957.496,7823.5336,5548.7144,26437.087999999996
2011,SC,Southeast,Medicare Only,687767,496883,268368,228515,0.009,0.133,0.761,0.0963,0.529,0.471,0.803,0.177,0.0045,0.0076,0.0005,0.0069,0.0076,0.0804,0.124,0.271,0.518,0.618,0.281,0.0367,0.051,0.0905,353042.0,385409.0,454511.0,161003.0,290817.0,5450614048,1321104656.0,27811955.0,174488702.0,331629125.0,130370881.0,121043929.0,435287421.0,,,,,,,,,,5227.0292,55296.4668,85283.108,186384.85700000002,356263.306,425040.006,193262.52700000003,35076.117,25241.0489,62242.913499999995
2011,SD,Midwest,Medicare Only,124836,95031,51377,43654,0.0067,0.072,0.779,0.143,0.526,0.474,0.957,0.0024,0.0027,0.004,0.0267,0.0076,0.008,0.0824,0.125,0.211,0.375,0.492,0.254,0.0244,0.0492,0.072,60513.0,70244.0,79115.0,29729.0,67878.0,894710782,262303043.0,4008984.0,26546936.0,50999363.0,17784928.0,20383546.0,76132292.0,,,,,,,,,,998.688,10286.4864,15604.5,26340.396,46813.5,61419.312,31708.344,6141.9312,3045.9984000000004,8988.192
2011,TN,Southeast,Medicare Only,877180,551788,298362,253426,0.008,0.121,0.768,0.103,0.531,0.469,0.898,0.0856,0.0043,0.0055,0.0005,0.0066,0.0101,0.0811,0.145,0.263,0.463,0.594,0.304,0.0348,0.0493,0.0886,383393.0,423031.0,497392.0,186158.0,451635.0,6903921031,1398287438.0,47048444.0,200165716.0,315328321.0,119588064.0,139039663.0,605012208.0,,,,,,,,,,8859.518,71139.29800000001,127191.09999999999,230698.34,406134.34,521044.92,266662.72,43244.973999999995,30525.863999999998,77718.148
2011,TX,Southwest,Medicare Only,2609166,1723512,923823,799685,0.0125,0.108,0.775,0.105,0.522,0.478,0.74,0.086,0.0148,0.15,0.0015,0.008,0.0081,0.0768,0.155,0.259,0.466,0.576,0.318,0.0384,0.0589,0.107,1143789.0,1283135.0,1484575.0,502242.0,1118620.0,23322276453,4766302359.0,199358143.0,651985218.0,1182837968.0,511091195.0,381499949.0,1642224115.0,,,,,,,,,,21134.244599999998,200383.94879999998,404420.73,675773.9940000001,1215871.3560000001,1502879.616,829714.7880000001,153679.8774,100191.97439999999,279180.762
2011,UT,West,Medicare Only,273749,142669,76580,66089,0.0132,0.0829,0.783,0.121,0.526,0.474,0.934,0.0044,0.0128,0.035,0.0035,0.0098,0.0064,0.0792,0.139,0.234,0.321,0.439,0.233,0.0293,0.0444,0.0886,100351.0,99289.0,115647.0,47370.0,130936.0,2022369814,336739370.0,6843051.0,54672328.0,96226816.0,24198446.0,44200605.0,151777590.0,,,,,,,,,,1751.9936,21680.920800000004,38051.111000000004,64057.266,87873.429,120175.811,63783.51700000001,12154.455600000001,8020.8457,24254.1614
2011,VA,Northeast,Medicare Only,1052438,741985,408708,333277,0.0103,0.107,0.769,0.114,0.537,0.463,0.809,0.142,0.0204,0.0149,0.0004,0.0129,0.0083,0.0848,0.123,0.261,0.498,0.589,0.262,0.0358,0.0522,0.0768,497385.0,553842.0,666966.0,221022.0,448328.0,7612234441,2001158196.0,29029546.0,244874744.0,450731754.0,159545794.0,150617180.0,599494990.0,,,,,,,,,,8735.2354,89246.7424,129449.874,274686.318,524114.124,619885.982,275738.756,54937.263600000006,37677.280399999996,80827.23839999999
2011,VT,Northeast,Medicare Only,91304,72891,38608,34283,0.0067,0.0842,0.792,0.117,0.518,0.482,0.974,0.0026,0.0032,0.0051,0.0002,0.0149,0.0082,0.0868,0.0931,0.195,0.373,0.473,0.227,0.0257,0.0503,0.0582,40982.0,48441.0,47934.0,15790.0,38079.0,603740078,184586785.0,1891025.0,7367485.0,30619140.0,7283993.0,9708603.0,45794216.0,,,,,,,,,,748.6928,7925.1872,8500.4024,17804.28,34056.392,43186.792,20726.008,4592.5912,2346.5128,5313.8928000000005
2011,WA,West,Medicare Only,888180,522998,275844,247154,0.0074,0.0901,0.774,0.128,0.523,0.477,0.907,0.0188,0.0299,0.0213,0.0078,0.0152,0.0072,0.0881,0.119,0.213,0.382,0.463,0.217,0.0298,0.0432,0.0792,325313.0,362986.0,418222.0,143421.0,396528.0,6267632260,1360347341.0,26320326.0,148461736.0,305658491.0,117596361.0,94118135.0,427099875.0,,,,,,,,,,6394.896,78248.658,105693.42,189182.34,339284.76,411227.34,192735.06,38369.376000000004,26467.764,70343.856
2011,WI,Midwest,Medicare Only,817859,491994,274645,217349,0.006,0.0785,0.78,0.136,0.537,0.463,0.947,0.0244,0.0046,0.01,0.0045,0.0093,0.0081,0.0847,0.126,0.22,0.425,0.5,0.253,0.0257,0.0691,0.0916,292854.0,338570.0,390929.0,135384.0,368197.0,5967286812,1324929389.0,14091581.0,145076865.0,231975455.0,75024406.0,79643142.0,396959660.0,,,,,,,,,,6624.657899999999,69272.65729999999,103050.234,179928.98,347590.075,408929.5,206918.327,56514.056899999996,21018.976300000002,74915.8844
2011,WV,Southeast,Medicare Only,322386,203507,102298,101209,0.0103,0.166,0.716,0.108,0.507,0.493,0.965,0.022,0.0027,0.0035,0.0003,0.0063,0.0117,0.0762,0.135,0.289,0.503,0.607,0.322,0.0332,0.0549,0.0907,123146.0,145184.0,164751.0,64259.0,158988.0,2208165497,617682327.0,11280140.0,37098109.0,105298041.0,38937978.0,46176272.0,230250821.0,,,,,,,,,,3771.9162,24565.8132,43522.11,93169.55399999999,162160.158,195688.302,103808.292,17698.9914,10703.2152,29240.410200000002
2011,WY,West,Medicare Only,75796,61063,31534,29529,0.0079,0.0839,0.797,0.112,0.504,0.496,0.939,0.0045,0.0036,0.0348,0.0087,0.0089,0.0075,0.0656,0.108,0.184,0.262,0.39,0.213,0.0222,0.0414,0.0665,37849.0,39894.0,43335.0,18426.0,33249.0,534723955,176177085.0,2024281.0,14217868.0,37238115.0,11998749.0,18065733.0,38567839.0,,,,,,,,,,568.47,4972.217600000001,8185.968,13946.464,19858.552,29560.440000000002,16144.547999999999,3137.9544,1682.6712,5040.434
2012,AK,West,Medicare Only,60782,47203,23093,24110,0.0092,0.0833,0.833,0.0744,0.477,0.523,0.802,0.0213,0.0238,0.0197,0.113,0.0207,0.0055,0.0689,0.0921,0.195,0.289,0.406,0.192,0.0209,0.06,0.0499,24150.0,29077.0,32714.0,8829.0,12052.0,376311844,145802710.0,1846131.0,12048402.0,26742573.0,9652743.0,5451994.0,17443437.0,,,,,,,,,,334.301,4187.879800000001,5598.0222,11852.49,17565.998,24677.492000000002,11670.144,3646.92,1270.3437999999999,3033.0218
2012,AL,Southeast,Medicare Only,729766,493118,264432,228686,0.0153,0.165,0.726,0.0936,0.522,0.478,0.816,0.168,0.0034,0.0049,0.0008,0.0065,0.0085,0.0812,0.149,0.286,0.488,0.624,0.311,0.0387,0.0665,0.087,360742.0,388864.0,444516.0,169527.0,318530.0,5766702288,1236531731.0,50066469.0,206062210.0,318163249.0,130010957.0,125423976.0,449990307.0,,,,,,,,,,6203.011,59256.9992,108735.13399999999,208713.07599999997,356125.808,455373.984,226957.226,48529.439000000006,28241.944199999998,63489.64199999999
2012,AR,Southeast,Medicare Only,453605,326252,172757,153495,0.0135,0.151,0.739,0.0964,0.515,0.485,0.897,0.0814,0.0037,0.0084,0.0034,0.0065,0.0083,0.0809,0.136,0.232,0.406,0.552,0.316,0.0381,0.0562,0.08,211380.0,240025.0,280095.0,103323.0,221221.0,3227929733,778583056.0,25659387.0,111769590.0,180033207.0,60451356.0,83086724.0,281197272.0,,,,,,,,,,3764.9215,36696.6445,61690.280000000006,105236.36,184163.63,250389.96000000002,143339.18,25492.601,17282.3505,36288.4
2012,AZ,Southwest,Medicare Only,877340,476120,247793,228327,0.0063,0.0862,0.796,0.112,0.521,0.479,0.855,0.0224,0.0111,0.0841,0.0148,0.0122,0.0076,0.084,0.108,0.22,0.468,0.526,0.268,0.0355,0.0721,0.0936,340619.0,360104.0,417474.0,129952.0,456996.0,7317866750,1355303460.0,22112596.0,195706644.0,402198538.0,167496034.0,101605298.0,506354589.0,,,,,,,,,,6667.784,73696.56,94752.72,193014.8,410595.12,461480.84,235127.12000000002,63256.214,31145.569999999996,82119.024
2012,CA,West,Medicare Only,4065718,1804693,957794,846899,0.0063,0.0806,0.778,0.135,0.531,0.469,0.701,0.0539,0.0742,0.143,0.003,0.0245,0.0064,0.0842,0.13,0.224,0.434,0.505,0.257,0.0338,0.0624,0.0906,1189765.0,1255985.0,1454172.0,427852.0,2295865.0,36389494145,5830622227.0,116269919.0,714123604.0,1410608610.0,547955477.0,298390565.0,2324851343.0,,,,,,,,,,26020.5952,342333.4556,528543.34,910720.832,1764521.612,2053187.59,1044889.5260000001,253700.8032,137421.2684,368354.0508
2012,CO,West,Medicare Only,635160,323897,170445,153452,0.0101,0.0898,0.788,0.112,0.528,0.472,0.859,0.0276,0.0127,0.0839,0.0021,0.0145,0.0059,0.071,0.0995,0.179,0.351,0.436,0.213,0.0267,0.057,0.0634,217409.0,234465.0,266366.0,98044.0,320939.0,4976706007,866501463.0,18715417.0,118288007.0,220368369.0,60940959.0,91346490.0,378839844.0,,,,,,,,,,3747.444,45096.35999999999,63198.420000000006,113693.64,222941.15999999997,276929.76,135289.08,36204.12,16958.772,40269.144
2012,CT,Northeast,Medicare Only,463788,295145,162691,132454,0.0059,0.0628,0.788,0.143,0.534,0.466,0.889,0.049,0.0126,0.029,0.0006,0.02,0.0083,0.112,0.139,0.235,0.514,0.594,0.28,0.0339,0.0582,0.107,206343.0,220839.0,261178.0,73121.0,225849.0,3875384257,1026170705.0,24928934.0,115334855.0,203159431.0,73797003.0,48244059.0,281562889.0,,,,,,,,,,3849.4404,51944.256,64466.53200000001,108990.18,238387.032,275490.072,129860.64000000001,26992.461600000002,15722.413199999999,49625.316
2012,DC,Northeast,Medicare Only,58987,36215,21065,15150,0.0094,0.0576,0.754,0.179,0.567,0.433,0.378,0.559,0.013,0.0235,0.0003,0.0266,0.0061,0.0567,0.123,0.253,0.39,0.538,0.234,0.0383,0.0539,0.11,22812.0,26563.0,31211.0,8080.0,16104.0,423760433,142115056.0,1983667.0,9842028.0,24717833.0,9717911.0,5636399.0,24715451.0,,,,,,,,,,359.82070000000004,3344.5629,7255.401,14923.711,23004.93,31735.006,13802.958,3179.3993,2259.2021,6488.57
2012,DE,Northeast,Medicare Only,142166,115265,62340,52925,0.0064,0.0948,0.792,0.107,0.533,0.467,0.834,0.124,0.0116,0.0148,0.0003,0.0149,0.0076,0.0974,0.129,0.296,0.621,0.645,0.321,0.0442,0.101,0.138,81817.0,89126.0,102253.0,33422.0,59223.0,1222012054,353328960.0,7833780.0,39090436.0,83756885.0,29391929.0,23457327.0,85638756.0,,,,,,,,,,1080.4616,13846.9684,18339.414,42081.136,88285.086,91697.07,45635.286,14358.766000000001,6283.7372000000005,19618.908000000003
2012,FL,Southeast,Medicare Only,3037049,1708332,913262,795069,0.0057,0.0815,0.783,0.13,0.525,0.475,0.822,0.0697,0.0097,0.085,0.0006,0.0129,0.0082,0.104,0.139,0.272,0.592,0.621,0.379,0.0419,0.0798,0.118,1319115.0,1368275.0,1565353.0,512286.0,1627429.0,29347645201,4496559632.0,121151545.0,916287490.0,1751874599.0,695407286.0,375033257.0,1952870729.0,,,,,,,,,,24903.8018,315853.09599999996,422149.81100000005,826077.3280000001,1797933.008,1886007.429,1151041.571,242356.5102,127252.3531,358371.782
2012,GA,Southeast,Medicare Only,1121693,695637,371366,324271,0.0107,0.125,0.77,0.0939,0.529,0.471,0.772,0.193,0.0113,0.0134,0.0004,0.0106,0.0077,0.0781,0.128,0.269,0.495,0.608,0.277,0.0366,0.0727,0.093,482330.0,528615.0,620970.0,221926.0,556232.0,8910052439,1781524747.0,51118801.0,268376898.0,478893220.0,166287904.0,167963870.0,809031431.0,,,,,,,,,,8637.036100000001,87604.2233,143576.704,301735.417,555238.035,681989.344,310708.961,81547.0811,41053.9638,104317.449
2012,HI,West,Medicare Only,195767,81726,42793,38933,0.0058,0.0596,0.78,0.155,0.53,0.47,0.283,0.0074,0.528,0.0583,0.0006,0.122,0.0076,0.0623,0.0955,0.279,0.585,0.59,0.216,0.0373,0.0362,0.0519,45173.0,53906.0,68166.0,12350.0,110158.0,1315708314,212335616.0,2321302.0,13834049.0,40797004.0,12998939.0,5889477.0,117434115.0,,,,,,,,,,1487.8292,12196.2841,18695.7485,54618.993,114523.69499999999,115502.53,42285.672,7086.7654,7302.1091,10160.3073
2012,IA,Midwest,Medicare Only,477389,352569,196565,156004,0.0051,0.0639,0.778,0.153,0.543,0.457,0.969,0.0097,0.0039,0.0072,0.0008,0.0094,0.0089,0.0945,0.124,0.232,0.432,0.536,0.268,0.0262,0.0584,0.122,231632.0,254107.0,289406.0,110586.0,284244.0,3447902473,895908161.0,10799037.0,126061687.0,174719173.0,58204502.0,70288847.0,278819986.0,,,,,,,,,,4248.7621,45113.2605,59196.236,110754.248,206232.048,255880.50400000002,127940.25200000001,27879.5176,12507.5918,58241.458
2012,ID,West,Medicare Only,223013,125950,64538,61412,0.008,0.0882,0.789,0.114,0.509,0.491,0.95,0.0018,0.0062,0.024,0.0064,0.0114,0.0066,0.0772,0.114,0.215,0.339,0.446,0.219,0.0235,0.0561,0.0442,77865.0,83552.0,92932.0,36629.0,111711.0,1537411229,295007347.0,4813035.0,20265353.0,66774615.0,15544118.0,30241800.0,122281664.0,,,,,,,,,,1471.8858,17216.603600000002,25423.482,47947.795,75601.407,99463.798,48839.847,12511.0293,5240.8055,9857.1746
2012,IL,Midwest,Medicare Only,1670356,1242723,693561,549162,0.0073,0.0777,0.775,0.14,0.545,0.455,0.825,0.0979,0.0181,0.0448,0.0003,0.0139,0.0088,0.0922,0.145,0.258,0.493,0.591,0.297,0.038,0.0785,0.114,815903.0,912538.0,1036776.0,368084.0,763649.0,13907368766,3779427341.0,54859146.0,458080739.0,822904464.0,259184378.0,248955815.0,974900416.0,,,,,,,,,,14699.132800000001,154006.8232,242201.62,430951.848,823485.508,987180.396,496095.73199999996,131122.946,63473.528,190420.584
2012,IN,Midwest,Medicare Only,938951,634442,348663,285779,0.0095,0.102,0.766,0.123,0.539,0.461,0.916,0.0553,0.0049,0.0132,0.0003,0.0102,0.0092,0.0848,0.147,0.27,0.465,0.588,0.308,0.0356,0.0759,0.106,406664.0,461177.0,519178.0,204355.0,481124.0,7328287201,1747919772.0,28777481.0,224375623.0,338168325.0,110335034.0,146475103.0,641919918.0,,,,,,,,,,8638.3492,79623.0448,138025.797,253516.77000000002,436612.215,552103.188,289196.908,71266.38089999999,33426.6556,99528.806
2012,KS,Midwest,Medicare Only,408342,302941,167357,135584,0.0087,0.0849,0.764,0.142,0.539,0.461,0.918,0.0362,0.0076,0.0232,0.0041,0.0105,0.0087,0.0878,0.134,0.24,0.423,0.55,0.282,0.0317,0.0648,0.0926,201348.0,227914.0,254002.0,92926.0,222967.0,3218178593,781171255.0,20089442.0,126380945.0,176872539.0,60091727.0,71031234.0,269545979.0,,,,,,,,,,3552.5753999999997,35852.4276,54717.828,98002.08,172728.666,224588.1,115152.44399999999,26460.561599999997,12944.4414,37812.4692
2012,KY,Southeast,Medicare Only,658178,446564,233671,212893,0.0141,0.166,0.721,0.0996,0.517,0.483,0.938,0.0468,0.0033,0.004,0.0002,0.0082,0.0102,0.082,0.148,0.276,0.491,0.611,0.319,0.0342,0.0733,0.105,290818.0,327275.0,384530.0,152158.0,362709.0,5069626577,1296047560.0,25201878.0,117029245.0,239624868.0,77081319.0,116776949.0,553036596.0,,,,,,,,,,6713.4156,53970.596000000005,97410.344,181657.12800000003,323165.398,402146.758,209958.782,48244.447400000005,22509.6876,69108.69
2012,LA,Southeast,Medicare Only,565116,329871,171938,157933,0.0104,0.123,0.754,0.112,0.514,0.486,0.769,0.194,0.0055,0.0216,0.0009,0.0098,0.0079,0.0854,0.149,0.272,0.474,0.622,0.339,0.0403,0.0734,0.1,221884.0,250912.0,276196.0,101100.0,298702.0,4934663283,817740190.0,44993587.0,91589074.0,200895177.0,79106040.0,74401636.0,425808707.0,,,,,,,,,,4464.4164,48260.9064,84202.284,153711.55200000003,267864.984,351502.152,191574.32400000002,41479.51440000001,22774.1748,56511.600000000006
2012,MA,Northeast,Medicare Only,896750,567292,315988,251304,0.0064,0.0739,0.772,0.147,0.545,0.455,0.918,0.0287,0.0129,0.0214,0.0003,0.0191,0.0086,0.108,0.131,0.228,0.492,0.59,0.271,0.0352,0.0754,0.113,394006.0,432882.0,478454.0,145143.0,409679.0,8013743140,2074512621.0,65848679.0,116933105.0,340938576.0,117972511.0,86969471.0,446498537.0,,,,,,,,,,7712.05,96849.0,117474.25,204459.0,441201.0,529082.5,243019.25000000003,67614.95,31565.600000000002,101332.75
2012,MD,Southeast,Medicare Only,762058,554843,312376,242467,0.0075,0.0844,0.779,0.129,0.547,0.453,0.725,0.213,0.0258,0.0172,0.0004,0.0178,0.0089,0.0863,0.133,0.282,0.522,0.614,0.297,0.0422,0.0826,0.142,386555.0,423463.0,496216.0,159107.0,272458.0,7100578606,2454289756.0,14858923.0,186404206.0,430170309.0,195799433.0,111424681.0,396706707.0,,,,,,,,,,6782.3162,65765.6054,101353.714,214900.35599999997,397794.276,467903.61199999996,226331.226,62945.99080000001,32158.8476,108212.23599999999
2012,ME,Northeast,Medicare Only,194603,128383,66857,61526,0.0069,0.0907,0.789,0.113,0.505,0.495,0.975,0.0025,0.0029,0.0032,0.0014,0.0152,0.0096,0.0917,0.107,0.207,0.439,0.503,0.237,0.0263,0.0652,0.0756,74091.0,87640.0,90591.0,29936.0,85653.0,1249495737,286850003.0,3694373.0,30665554.0,59284825.0,15454937.0,19671483.0,85055769.0,,,,,,,,,,1868.1888,17845.095100000002,20822.521,40282.820999999996,85430.717,97885.309,46120.911,12688.1156,5118.0589,14711.9868
2012,MI,Midwest,Medicare Only,1538722,939945,507876,432069,0.0089,0.111,0.752,0.129,0.534,0.466,0.869,0.0941,0.0076,0.0136,0.0026,0.0126,0.0107,0.0887,0.169,0.297,0.485,0.595,0.358,0.039,0.0891,0.124,642139.0,720721.0,762519.0,314271.0,711170.0,12543924771,3171502682.0,52048607.0,304996545.0,648827979.0,214091168.0,220813850.0,863476011.0,,,,,,,,,,16464.325399999998,136484.6414,260044.018,457000.43399999995,746280.1699999999,915539.59,550862.476,137100.13019999999,60010.158,190801.528
2012,MN,Midwest,Medicare Only,735536,307544,165021,142523,0.0062,0.07,0.787,0.137,0.533,0.467,0.957,0.0117,0.0074,0.0067,0.0047,0.0125,0.0093,0.0898,0.119,0.204,0.338,0.456,0.228,0.0288,0.0646,0.0727,199903.0,235356.0,256723.0,101530.0,442116.0,5447060282,1414919884.0,19180853.0,89907970.0,156101980.0,55001877.0,59144801.0,420795728.0,,,,,,,,,,6840.484799999999,66051.1328,87528.784,150049.34399999998,248611.168,335404.416,167702.208,47515.62560000001,21183.4368,53473.4672
2012,MO,Midwest,Medicare Only,916881,578273,312385,265888,0.0104,0.111,0.758,0.121,0.534,0.466,0.908,0.0686,0.0052,0.0088,0.0013,0.0084,0.0091,0.0867,0.133,0.251,0.451,0.566,0.292,0.0358,0.074,0.11,378896.0,426787.0,486750.0,176058.0,491837.0,7364836609,1574148038.0,29029593.0,164113542.0,333787720.0,102328233.0,132268953.0,606882653.0,,,,,,,,,,8343.617100000001,79493.5827,121945.17300000001,230137.131,413513.331,518954.64599999995,267729.252,67849.194,32824.3398,100856.91
2012,MS,Southeast,Medicare Only,386842,290349,154013,136336,0.0107,0.146,0.746,0.0973,0.52,0.48,0.784,0.201,0.0032,0.005,0.0013,0.0059,0.0087,0.0745,0.137,0.266,0.417,0.599,0.289,0.0338,0.0581,0.0758,194008.0,216462.0,252429.0,100672.0,192965.0,3062882350,727227371.0,28211750.0,97589227.0,157222037.0,63415365.0,75576262.0,270880049.0,,,,,,,,,,3365.5254,28819.729,52997.35400000001,102899.97200000001,161313.114,231718.35799999998,111797.33799999999,22475.5202,13075.2596,29322.623600000003
2012,MT,West,Medicare Only,165755,116377,59488,56889,0.0077,0.0911,0.782,0.119,0.502,0.498,0.947,0.0016,0.0029,0.0088,0.0279,0.0122,0.0063,0.076,0.108,0.188,0.29,0.418,0.212,0.0242,0.0473,0.0568,68578.0,78413.0,76173.0,32428.0,79596.0,1074360104,257097754.0,4004693.0,27530680.0,59335724.0,15006107.0,23274899.0,93046308.0,,,,,,,,,,1044.2565,12597.38,17901.54,31161.94,48068.95,69285.59,35140.06,7840.2115,4011.2709999999997,9414.884
2012,NC,Southeast,Medicare Only,1350229,920355,502959,417395,0.0081,0.12,0.771,0.101,0.536,0.464,0.826,0.144,0.0063,0.009,0.0032,0.0116,0.0087,0.0813,0.119,0.273,0.496,0.589,0.256,0.0337,0.0688,0.0718,639118.0,703525.0,832250.0,301155.0,663291.0,10372524307,2489388370.0,36632902.0,308352053.0,566449484.0,192246605.0,215408386.0,943389240.0,,,,,,,,,,11746.9923,109773.6177,160677.251,368612.51700000005,669713.584,795284.8809999999,345658.624,92895.7552,45502.717300000004,96946.4422
2012,ND,Midwest,Medicare Only,101709,75040,41319,33721,0.007,0.07,0.771,0.152,0.534,0.466,0.96,0.002,0.0024,0.0038,0.021,0.0106,0.0094,0.0765,0.133,0.231,0.395,0.504,0.269,0.0239,0.0614,0.0623,45332.0,56503.0,57457.0,23739.0,60844.0,742778818,215059904.0,4433979.0,19451149.0,36167776.0,10704720.0,14599578.0,66762043.0,,,,,,,,,,956.0646,7780.7384999999995,13527.297,23494.779000000002,40175.055,51261.336,27359.721,6244.9326,2430.8451,6336.4707
2012,NE,Midwest,Medicare Only,262428,194031,107241,86790,0.0066,0.0729,0.776,0.144,0.539,0.461,0.942,0.0225,0.0053,0.0168,0.0029,0.0107,0.0072,0.0981,0.124,0.218,0.373,0.501,0.267,0.0259,0.0602,0.0745,127260.0,141664.0,162274.0,57775.0,147207.0,2029918590,513282833.0,5841902.0,84202299.0,109527041.0,29869043.0,41743464.0,167923220.0,,,,,,,,,,1889.4815999999998,25744.186800000003,32541.072,57209.304,97885.644,131476.428,70068.276,15798.165599999998,6796.8852,19550.886
2012,NH,Northeast,Medicare Only,216877,168743,91255,77488,0.0125,0.105,0.764,0.118,0.527,0.473,0.962,0.0086,0.0055,0.008,0.0004,0.0152,0.0087,0.0925,0.104,0.222,0.473,0.533,0.232,0.03,0.068,0.0731,102839.0,119223.0,118843.0,44034.0,86557.0,1592827582,436907857.0,15916717.0,26698893.0,85059707.0,25049570.0,30064286.0,108014067.0,,,,,,,,,,1886.8299,20061.1225,22555.208,48146.694,102582.821,115595.441,50315.464,14747.636,6506.3099999999995,15853.7087
2012,NJ,Northeast,Medicare Only,1254071,874782,495072,379710,0.0088,0.09,0.761,0.14,0.551,0.449,0.797,0.094,0.0295,0.0611,0.0003,0.0182,0.0097,0.104,0.172,0.316,0.57,0.633,0.37,0.0444,0.0777,0.17,640957.0,666690.0,793213.0,238311.0,675216.0,12164388493,3042843980.0,98345659.0,386676416.0,774722541.0,328454294.0,162852960.0,1148476152.0,,,,,,,,,,12164.4887,130423.38399999999,215700.21199999997,396286.436,714820.47,793826.943,464006.27,97441.31670000001,55680.752400000005,213192.07
2012,NM,Southwest,Medicare Only,280689,158515,81085,77430,0.0106,0.11,0.774,0.106,0.512,0.488,0.664,0.0147,0.0067,0.264,0.0393,0.0117,0.0073,0.0567,0.115,0.232,0.382,0.478,0.232,0.0274,0.068,0.0693,92057.0,104191.0,117030.0,44453.0,140372.0,1959439888,370133133.0,8222470.0,38046853.0,78972145.0,29621668.0,37012038.0,150011787.0,,,,,,,,,,2049.0297,15915.0663,32279.235,65119.848000000005,107223.198,134169.342,65119.848000000005,19086.852000000003,7690.8786,19451.7477
2012,NV,West,Medicare Only,364604,190434,95234,95200,0.0105,0.101,0.801,0.0874,0.502,0.498,0.791,0.0624,0.0436,0.0772,0.0057,0.0204,0.0072,0.0683,0.108,0.235,0.44,0.507,0.253,0.0364,0.0653,0.0948,120214.0,133869.0,151107.0,51153.0,178501.0,3184486473,529627285.0,23145735.0,72520724.0,148285501.0,64884582.0,44577631.0,207917332.0,,,,,,,,,,2625.1488,24902.4532,39377.231999999996,85681.94,160425.76,184854.228,92244.812,23808.6412,13271.5856,34564.4592
2012,NY,Northeast,Medicare Only,2462612,1282588,702395,580193,0.0074,0.1,0.758,0.135,0.541,0.459,0.791,0.102,0.0234,0.0588,0.0011,0.0238,0.0087,0.0926,0.153,0.293,0.512,0.57,0.336,0.0361,0.0671,0.138,885496.0,957961.0,1099666.0,319581.0,1192546.0,21573177796,4528846436.0,181316359.0,454680956.0,1049748552.0,474252842.0,212863159.0,1638535397.0,,,,,,,,,,21424.7244,228037.8712,376779.636,721545.316,1260857.344,1403688.8399999999,827437.6320000001,165241.26520000002,88900.2932,339840.456
